season_end,Rk_x,player,pos,age,bref_team_id,g,gs,mp,fg,fga,fg_,x3p,x3pa,x3p_,x2p,x2pa,x2p_,efg_,ft,fta,ft_,orb,drb,trb,ast,stl,blk,tov,pf,pts,MP,PER_x,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS_x,OBPM,DBPM,BPM,VORP,exp,WSp48,PER_mean,WS_mean,PER_cond,WS_cond,PER_bin,WS_bin
1997,152,Darvin Ham,SF,23,TOT,36,3,8.8,0.9,1.7,0.532,0.0,0.0,0.0,0.9,1.7,0.532,0.532,0.5,1.0,0.486,0.8,0.8,1.6,0.4,0.3,0.2,0.6,1.6,2.3,318,8.5,0.536,0.0,0.565,10.5,9.6,10.0,6.9,1.5,1.7,22.1,14.0,0.0,0.1,0.1,-3.1,-0.3,-3.5,-0.1,0,0.018,8.7125,0.7,False,False,0,0
1997,153,Steve Hamer,C,23,BOS,35,3,7.7,0.9,1.6,0.526,0.0,0.1,0.0,0.9,1.6,0.545,0.526,0.5,0.8,0.552,0.5,1.2,1.7,0.2,0.1,0.1,0.4,1.1,2.2,268,8.9,0.545,0.035,0.509,6.8,20.0,12.9,4.0,0.4,1.1,15.7,13.3,0.1,0.1,0.2,-4.8,-2.7,-7.5,-0.4,0,0.031,8.9,0.2,False,False,0,0
1997,160,Othella Harrington,PF,23,HOU,57,1,15.1,2.0,3.6,0.549,0.0,0.1,0.0,2.0,3.5,0.557,0.549,0.9,1.4,0.605,1.3,2.2,3.5,0.3,0.2,0.4,1.0,2.0,4.8,860,10.8,0.57,0.015,0.397,10.6,15.8,13.3,3.3,0.7,1.9,19.2,15.7,0.4,1.0,1.4,-3.6,-0.4,-4.0,-0.4,0,0.079,11.3833333333,1.925,False,False,0,0
1997,164,Michael Hawkins,PG,24,BOS,29,0,11.2,1.0,2.3,0.426,0.3,1.1,0.323,0.7,1.3,0.514,0.5,0.4,0.5,0.8,0.3,0.8,1.1,2.2,0.6,0.0,1.0,1.4,2.8,326,10.6,0.536,0.456,0.221,3.0,8.4,5.5,28.8,2.5,0.2,27.3,13.5,0.1,0.1,0.2,-2.2,-2.8,-5.0,-0.2,0,0.033,7.575,0.05,False,False,0,0
1997,165,Shane Heal,PG,26,MIN,43,0,5.5,0.6,2.3,0.268,0.5,1.5,0.308,0.1,0.7,0.188,0.371,0.1,0.1,0.6,0.0,0.4,0.4,0.8,0.1,0.1,0.4,0.5,1.7,236,5.0,0.378,0.67,0.052,1.0,8.0,4.5,22.1,0.7,1.0,14.6,22.5,-0.5,0.1,-0.4,-4.2,-4.6,-8.8,-0.4,0,-0.086,5.15,-0.2,False,False,0,0
1997,167,Mark Hendrickson,PF,22,PHI,29,1,10.4,1.1,2.7,0.416,0.1,0.4,0.25,1.0,2.2,0.446,0.435,0.6,0.9,0.692,1.2,2.0,3.2,0.1,0.3,0.1,0.5,1.1,2.9,301,11.5,0.481,0.156,0.338,12.4,21.2,16.7,1.5,1.7,1.0,13.7,14.4,0.1,0.2,0.3,-4.1,-2.9,-7.0,-0.4,0,0.054,10.9,0.525,False,False,0,0
1997,179,Allen Iverson,PG,21,PHI,76,74,40.1,8.2,19.8,0.416,2.0,6.0,0.341,6.2,13.8,0.448,0.467,5.0,7.2,0.702,1.5,2.6,4.1,7.5,2.1,0.3,4.4,3.1,23.5,3045,18.0,0.513,0.303,0.362,4.0,7.2,5.6,33.6,2.6,0.6,16.2,28.9,3.1,1.0,4.1,3.4,-2.0,1.5,2.7,0,0.065,20.4142857143,7.06428571429,True,True,1,1
1997,204,Kerry Kittles,SG,22,NJN,82,57,36.7,6.2,14.5,0.426,1.9,5.1,0.377,4.3,9.4,0.453,0.493,2.1,2.8,0.771,1.3,2.6,3.9,3.0,1.9,0.4,1.5,2.0,16.4,3012,16.0,0.523,0.352,0.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,5.1,1.8,6.9,2.4,-0.4,2.0,3.1,0,0.11,15.275,5.625,False,False,0,0
1997,206,Travis Knight,C,22,LAL,71,14,16.3,2.0,3.9,0.509,0.0,0.0,0.0,2.0,3.9,0.509,0.509,0.9,1.4,0.62,1.8,2.7,4.5,0.5,0.4,0.8,0.7,2.4,4.8,1156,14.1,0.536,0.0,0.364,13.0,18.5,15.7,5.3,1.4,3.8,13.3,14.3,1.4,1.8,3.3,-1.8,1.6,-0.2,0.5,0,0.137,9.21428571429,1.11428571429,False,False,0,0
1997,212,Priest Lauderdale,C,23,ATL,35,0,5.1,1.4,2.5,0.551,0.0,0.0,0.0,1.4,2.5,0.557,0.551,0.4,0.7,0.565,0.5,0.8,1.2,0.3,0.0,0.3,1.1,1.1,3.2,180,13.6,0.56,0.011,0.258,10.8,17.5,14.2,15.2,0.3,3.9,27.2,35.7,-0.5,0.3,-0.2,-6.1,-0.8,-6.8,-0.2,0,-0.048,11.8,-0.4,False,False,0,0
1997,218,Randy Livingston,PG,21,HOU,64,0,15.3,1.6,3.6,0.437,0.1,0.3,0.409,1.4,3.2,0.44,0.456,0.7,1.0,0.646,0.5,1.0,1.5,2.4,0.6,0.2,1.6,1.7,3.9,981,8.3,0.487,0.096,0.284,4.0,7.0,5.6,23.8,2.1,0.9,28.4,16.7,-0.8,1.1,0.3,-4.6,-0.1,-4.7,-0.7,0,0.012,8.25454545455,0.218181818182,False,False,0,0
1997,219,Horacio Llamas Grey,C,23,PHO,20,2,5.1,0.8,1.4,0.536,0.0,0.0,0.0,0.8,1.4,0.536,0.536,0.2,0.4,0.5,0.2,0.7,0.9,0.2,0.5,0.3,0.6,1.3,1.7,101,10.5,0.539,0.0,0.286,4.7,16.1,10.4,6.2,5.1,3.7,25.9,19.0,-0.2,0.2,0.0,-5.3,3.9,-1.4,0.0,0,0.019,9.55,-0.05,False,False,0,0
1997,230,Matt Maloney,PG,25,HOU,82,82,29.1,3.3,7.5,0.441,1.9,4.6,0.404,1.4,2.9,0.5,0.566,0.9,1.1,0.763,0.2,1.7,2.0,3.7,1.0,0.0,1.5,1.5,9.4,2386,12.3,0.585,0.62,0.151,1.0,6.5,3.9,19.5,1.8,0.0,15.7,14.8,3.2,2.1,5.3,0.9,-1.1,-0.1,1.1,0,0.107,9.0,1.58333333333,False,False,0,0
1997,233,Stephon Marbury,PG,19,MIN,67,64,34.7,5.3,13.0,0.408,1.5,4.3,0.354,3.8,8.7,0.434,0.466,3.7,5.0,0.727,0.8,1.9,2.7,7.8,1.0,0.3,3.1,2.4,15.8,2324,16.1,0.519,0.331,0.387,2.8,6.6,4.7,38.1,1.5,0.6,17.1,24.2,2.5,1.2,3.7,2.0,-3.0,-1.0,0.6,0,0.077,17.4615384615,5.96923076923,False,False,0,0
1997,244,Walter McCarty,PF,22,NYK,35,0,5.5,0.7,1.9,0.382,0.1,0.4,0.286,0.6,1.5,0.407,0.412,0.2,0.4,0.571,0.2,0.4,0.7,0.4,0.2,0.3,0.5,1.1,1.8,192,6.4,0.431,0.206,0.206,5.2,9.1,7.2,11.5,1.9,3.8,18.6,21.9,-0.4,0.3,0.0,-6.0,1.2,-4.7,-0.1,0,-0.007,9.06,1.38,False,False,0,0
1997,245,Amal McCaskill,C,23,ORL,17,1,6.4,0.6,1.9,0.313,0.0,0.1,0.0,0.6,1.8,0.333,0.313,0.5,0.7,0.667,0.2,1.1,1.3,0.4,0.2,0.3,0.6,0.4,1.6,109,6.1,0.376,0.063,0.375,4.2,19.9,11.8,10.3,1.5,3.6,22.8,20.4,-0.3,0.2,-0.2,-9.6,1.1,-8.5,-0.2,0,-0.086,7.725,0.1,False,False,0,0
1997,250,Jeff McInnis,PG,22,DEN,13,0,9.0,1.8,3.8,0.469,0.9,2.0,0.462,0.8,1.8,0.478,0.592,0.5,0.8,0.7,0.2,0.3,0.5,1.4,0.2,0.1,1.0,1.2,5.0,117,14.8,0.609,0.531,0.204,2.0,3.9,2.9,28.5,0.9,0.6,19.6,25.4,0.2,0.0,0.1,1.9,-5.9,-4.1,-0.1,0,0.06,11.6272727273,2.09090909091,False,False,0,0
1997,274,Martin Muursepp,PF,22,TOT,42,0,8.3,1.3,3.1,0.412,0.1,0.6,0.167,1.2,2.5,0.467,0.427,1.0,1.7,0.629,0.8,0.8,1.6,0.5,0.3,0.3,0.4,1.4,3.7,348,14.9,0.482,0.183,0.534,11.5,10.8,11.2,10.4,1.9,2.5,10.0,23.8,0.3,0.3,0.6,-0.9,-0.9,-1.8,0.0,0,0.081,14.9,1.0,False,False,0,0
1997,275,Steve Nash,PG,22,PHO,65,2,10.5,1.1,2.7,0.423,0.4,0.8,0.418,0.8,1.8,0.425,0.489,0.6,0.8,0.824,0.2,0.7,1.0,2.1,0.3,0.0,1.0,1.4,3.3,684,10.8,0.539,0.314,0.291,2.8,8.0,5.4,29.5,1.5,0.0,24.2,17.1,0.4,0.3,0.7,-1.8,-2.8,-4.6,-0.5,0,0.047,18.6,7.22222222222,False,True,0,1
1997,276,Ruben Nembhard,SG-PG,24,TOT,10,0,11.3,1.6,3.7,0.432,0.0,0.6,0.0,1.6,3.1,0.516,0.432,0.8,1.0,0.8,0.3,0.5,0.8,1.7,0.9,0.0,0.8,1.2,4.0,113,13.3,0.483,0.162,0.27,3.5,5.2,4.4,24.2,4.2,0.0,16.2,20.1,0.0,0.2,0.2,-1.6,-1.3,-2.8,0.0,0,0.085,13.3,0.2,False,False,0,0
1997,279,Gaylon Nickerson,SG,27,TOT,4,0,10.5,1.0,3.0,0.333,0.0,0.5,0.0,1.0,2.5,0.4,0.333,1.8,1.8,1.0,0.3,1.0,1.3,0.3,0.3,0.3,0.3,0.3,3.8,42,12.9,0.497,0.167,0.583,2.8,11.6,7.1,3.8,1.2,1.9,6.2,17.7,0.1,0.0,0.1,-3.8,-3.1,-7.0,-0.1,0,0.076,12.9,0.1,False,False,0,0
1997,281,Moochie Norris,PG,23,VAN,8,0,11.1,0.5,2.8,0.182,0.3,1.3,0.2,0.3,1.5,0.167,0.227,0.3,0.6,0.4,0.4,1.1,1.5,2.9,0.5,0.0,0.6,0.6,1.5,89,8.2,0.248,0.455,0.227,3.9,11.9,7.8,38.7,2.4,0.0,17.1,15.2,-0.2,0.0,-0.1,-5.1,-2.9,-8.0,-0.1,0,-0.066,11.3777777778,1.11111111111,False,False,0,0
1997,283,Jermaine O'Neal,PF,18,POR,45,0,10.2,1.5,3.4,0.451,0.0,0.0,0.0,1.5,3.4,0.454,0.451,1.0,1.7,0.603,0.9,1.9,2.8,0.2,0.0,0.6,0.6,1.0,4.1,458,13.7,0.494,0.007,0.51,10.4,21.4,16.0,2.9,0.2,4.4,12.6,21.1,0.1,0.7,0.8,-5.2,-1.1,-6.3,-0.5,0,0.087,16.2111111111,3.67222222222,False,False,0,0
1997,292,Ray Owes,PF,24,GSW,57,1,10.4,1.3,3.2,0.417,0.0,0.1,0.2,1.3,3.1,0.423,0.419,0.5,0.8,0.565,1.1,1.7,2.9,0.3,0.3,0.4,0.4,1.5,3.1,592,11.1,0.442,0.028,0.256,12.8,19.9,16.3,4.0,1.3,2.6,10.3,16.8,0.1,0.4,0.4,-4.0,-1.5,-5.5,-0.5,0,0.036,11.1,0.4,False,False,0,0
1997,309,Vitaly Potapenko,C,21,CLE,80,3,15.5,2.3,5.3,0.44,0.0,0.0,0.5,2.3,5.3,0.439,0.441,1.2,1.6,0.736,1.3,1.4,2.7,0.5,0.3,0.4,1.4,2.7,5.8,1238,9.5,0.486,0.005,0.296,10.9,12.0,11.4,6.1,1.2,2.5,18.6,23.7,-1.2,1.7,0.5,-5.4,-0.4,-5.9,-1.2,0,0.02,8.3,1.40909090909,False,False,0,0
1997,325,Chris Robinson,SG,22,VAN,41,6,16.6,1.7,4.4,0.379,0.8,2.2,0.382,0.9,2.3,0.376,0.473,0.4,0.6,0.615,0.6,1.2,1.7,1.6,0.7,0.2,0.8,2.1,4.6,681,9.4,0.486,0.489,0.143,3.9,8.3,6.1,15.6,2.2,1.0,14.9,15.5,0.0,0.2,0.2,-1.8,-1.7,-3.5,-0.3,0,0.017,9.25,-0.05,False,False,0,0
1997,335,Roy Rogers,PF,23,VAN,82,50,22.5,3.0,5.9,0.505,0.0,0.0,1.0,3.0,5.9,0.504,0.506,0.7,1.1,0.574,1.7,3.0,4.7,0.6,0.3,2.0,1.0,2.6,6.6,1848,12.6,0.518,0.002,0.195,8.6,15.7,12.1,4.3,0.6,6.7,14.1,15.3,0.3,1.1,1.4,-4.1,1.1,-3.0,-0.5,0,0.037,9.8,0.566666666667,False,False,0,0
1997,338,Malik Rose,PF,22,CHH,54,1,9.7,1.1,2.4,0.477,0.0,0.0,0.0,1.1,2.3,0.484,0.477,0.7,1.1,0.613,1.3,1.7,3.0,0.6,0.5,0.3,0.8,2.1,3.0,525,13.7,0.515,0.016,0.484,16.7,21.0,18.9,9.6,2.9,2.4,20.9,17.6,0.3,0.8,1.1,-1.5,1.8,0.3,0.3,0,0.1,12.4384615385,2.03846153846,False,False,0,0
1997,343,Kevin Salvadori,C,26,SAC,23,0,6.7,0.5,1.4,0.364,0.0,0.0,0.0,0.5,1.4,0.364,0.364,0.6,0.8,0.722,0.3,0.8,1.1,0.4,0.1,0.6,0.5,0.7,1.6,154,8.3,0.452,0.0,0.545,4.5,14.5,9.5,9.6,0.7,6.4,22.7,15.4,-0.2,0.2,0.0,-7.0,1.9,-5.1,-0.1,0,-0.007,5.2,-0.1,False,False,0,0
1997,344,Jason Sasser,SF,23,TOT,8,0,8.6,1.1,2.9,0.391,0.1,0.4,0.333,1.0,2.5,0.4,0.413,0.0,0.0,0.0,0.1,0.9,1.0,0.3,0.4,0.0,0.3,1.4,2.4,69,5.8,0.413,0.13,0.0,1.7,12.6,6.9,5.0,2.4,0.0,8.0,16.8,-0.1,0.0,0.0,-5.7,-2.4,-8.1,-0.1,0,-0.032,8.25,0.0,False,False,0,0
1997,349,Brent Scott,PF,25,IND,16,0,3.4,0.5,1.1,0.471,0.0,0.0,0.0,0.5,1.1,0.471,0.471,0.2,0.4,0.5,0.2,0.4,0.6,0.2,0.1,0.1,0.3,0.9,1.2,55,7.0,0.484,0.0,0.353,6.6,12.8,9.8,9.6,1.0,1.5,16.9,19.9,0.0,0.1,0.0,-4.6,-0.6,-5.2,0.0,0,0.019,7.0,0.0,False,False,0,0
1997,352,James Scott,SF,24,MIA,8,0,4.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1,0.3,0.5,0.1,0.6,0.8,0.4,0.3,0.0,0.3,0.6,0.1,32,-4.1,0.056,0.5,0.25,3.8,18.2,11.1,13.2,3.4,0.0,18.4,16.0,-0.2,0.1,-0.1,-11.6,2.5,-9.1,-0.1,0,-0.187,-4.1,-0.1,False,False,0,0
1997,353,Shawnelle Scott,C,24,CLE,16,0,3.1,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.3,0.7,0.364,0.5,0.5,1.0,0.0,0.0,0.2,0.0,0.4,1.3,50,18.7,0.48,0.0,0.688,20.5,21.2,20.8,0.0,0.0,5.4,0.0,20.8,0.1,0.1,0.2,-4.2,-5.5,-9.7,-0.1,0,0.17,13.95,0.325,False,False,0,0
1997,365,Stevin Smith,SG,25,DAL,8,0,7.5,0.8,2.3,0.333,0.1,0.8,0.167,0.6,1.5,0.417,0.361,0.1,0.1,1.0,0.3,1.0,1.3,0.5,0.1,0.0,0.5,1.1,1.8,60,3.3,0.38,0.333,0.056,3.8,15.7,9.7,10.9,0.9,0.0,17.8,17.2,-0.1,0.0,-0.1,-6.7,-1.9,-8.6,-0.1,0,-0.072,3.3,-0.1,False,False,0,0
1997,374,Matt Steigenga,SF,26,CHI,2,0,6.0,0.5,2.0,0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.25,0.5,1.0,0.5,0.0,1.5,1.5,1.0,0.5,0.5,1.0,0.5,1.5,12,7.0,0.307,0.5,0.5,0.0,27.8,14.1,22.3,4.4,6.3,29.1,25.6,-0.1,0.0,0.0,-10.2,6.2,-4.0,0.0,0,-0.126,7.0,0.0,False,False,0,0
1997,375,Joe Stephens,PF,24,HOU,2,0,4.5,0.5,2.5,0.2,0.5,1.5,0.333,0.0,1.0,0.0,0.3,0.0,0.0,0.0,1.0,0.5,1.5,0.0,1.5,0.0,1.5,1.5,1.5,9,3.0,0.3,0.6,0.0,27.1,12.3,19.3,0.0,17.5,0.0,37.5,40.5,-0.1,0.0,-0.1,-12.5,5.1,-7.4,0.0,0,-0.308,10.3,-0.0333333333333,False,False,0,0
1997,380,Erick Strickland,SG,23,DAL,28,15,27.1,3.6,9.1,0.398,1.0,3.3,0.304,2.6,5.9,0.451,0.453,2.3,2.9,0.813,0.8,2.5,3.2,2.4,1.0,0.2,2.4,2.7,10.6,759,11.0,0.51,0.359,0.313,3.2,10.7,6.9,15.6,1.9,0.5,18.5,21.6,-0.2,0.5,0.3,-1.7,-0.9,-2.6,-0.1,0,0.017,12.6666666667,1.48888888889,False,False,0,0
1997,385,Brett Szabo,C,28,BOS,70,24,9.5,0.8,1.7,0.446,0.0,0.0,0.0,0.8,1.7,0.45,0.446,0.6,0.9,0.738,0.8,1.6,2.4,0.2,0.2,0.5,0.6,1.7,2.2,662,8.8,0.517,0.008,0.504,9.0,20.5,14.3,3.7,1.2,3.6,21.7,12.2,0.0,0.5,0.4,-5.3,-0.1,-5.4,-0.6,0,0.031,8.8,0.4,False,False,0,0
1997,400,Antoine Walker,PF,20,BOS,82,68,36.2,7.0,16.5,0.425,0.6,1.9,0.327,6.4,14.6,0.438,0.445,2.8,4.5,0.631,3.5,5.5,9.0,3.2,1.3,0.6,2.8,3.3,17.5,2970,15.5,0.474,0.117,0.27,10.4,19.0,14.4,15.3,1.8,1.3,13.2,25.2,0.0,1.7,1.7,-0.7,-0.3,-1.0,0.8,0,0.027,15.45,3.175,False,False,0,0
1997,401,Samaki Walker,PF,20,DAL,43,12,14.0,1.9,4.3,0.444,0.0,0.0,0.0,1.9,4.3,0.446,0.444,1.1,1.7,0.649,1.1,2.3,3.4,0.4,0.3,0.5,0.9,1.7,5.0,602,12.2,0.487,0.005,0.396,8.9,19.6,14.2,4.9,1.3,2.9,15.1,19.7,-0.2,0.7,0.5,-5.1,-0.3,-5.4,-0.5,0,0.037,9.79,1.44,False,False,0,0
1997,402,Ben Wallace,PF,22,WSB,34,0,5.8,0.5,1.4,0.348,0.0,0.0,0.0,0.5,1.4,0.348,0.348,0.2,0.6,0.3,0.7,1.0,1.7,0.1,0.2,0.3,0.5,0.8,1.1,197,6.0,0.347,0.0,0.435,15.1,19.3,17.2,1.4,2.1,4.2,24.7,16.6,-0.6,0.3,-0.2,-8.6,0.5,-8.1,-0.3,0,-0.052,14.4,5.84375,False,False,0,0
1997,403,John Wallace,SF,22,NYK,68,6,11.6,1.8,3.5,0.517,0.0,0.1,0.5,1.8,3.4,0.517,0.521,1.2,1.6,0.718,0.8,1.5,2.3,0.5,0.3,0.4,1.1,1.5,4.8,787,13.0,0.571,0.017,0.466,8.1,15.3,11.8,8.2,1.4,2.6,21.1,21.1,0.1,1.4,1.6,-3.5,1.1,-2.4,-0.1,0,0.095,13.3571428571,0.914285714286,False,False,0,0
1997,416,Donald Whiteside,PG,27,TOR,27,1,9.6,0.7,2.0,0.327,0.4,1.3,0.333,0.2,0.7,0.316,0.436,0.4,0.6,0.733,0.1,0.4,0.4,1.3,0.4,0.0,0.6,0.9,2.2,259,7.6,0.479,0.655,0.273,0.9,4.7,2.7,21.0,2.3,0.0,21.6,13.6,0.0,0.1,0.1,-3.2,-3.5,-6.7,-0.3,0,0.02,4.15,0.05,False,False,0,0
1997,426,Jerome Williams,PF,23,DET,33,0,5.4,0.6,1.5,0.392,0.0,0.0,0.0,0.6,1.5,0.392,0.392,0.3,0.5,0.529,0.7,0.8,1.5,0.2,0.4,0.0,0.4,0.5,1.5,177,12.6,0.419,0.0,0.333,15.8,19.3,17.6,6.6,4.2,0.5,18.2,20.0,-0.2,0.4,0.2,-4.3,1.4,-2.9,0.0,0,0.049,15.5444444444,4.21111111111,False,False,0,0
1997,439,Lorenzen Wright,C,21,LAC,77,51,25.1,3.1,6.4,0.481,0.0,0.1,0.25,3.1,6.3,0.483,0.482,1.1,1.9,0.587,2.7,3.4,6.1,0.6,0.6,0.8,1.0,2.7,7.3,1936,12.5,0.504,0.008,0.305,12.0,16.6,14.2,4.0,1.3,2.4,12.4,14.7,1.5,1.7,3.2,-1.9,0.3,-1.5,0.2,0,0.079,11.7538461538,2.34615384615,False,False,0,0
1998,2,Tariq Abdul-Wahad,SG,23,SAC,59,16,16.3,2.4,6.1,0.403,0.1,0.3,0.211,2.4,5.7,0.414,0.409,1.4,2.1,0.672,0.7,1.2,2.0,0.9,0.6,0.2,1.1,1.4,6.4,959,10.1,0.456,0.053,0.35,5.0,8.6,6.7,8.9,1.9,0.9,13.6,22.1,-0.8,0.6,-0.2,-4.2,-1.7,-5.9,-0.9,0,-0.008,10.5833333333,0.566666666667,False,False,0,0
1998,6,Derek Anderson,SF,23,CLE,66,13,27.9,3.6,8.9,0.408,0.3,1.3,0.202,3.4,7.6,0.442,0.422,4.2,4.8,0.873,0.8,2.0,2.8,3.4,1.3,0.2,1.9,2.1,11.7,1839,15.3,0.531,0.143,0.538,3.7,8.7,6.2,21.3,2.5,0.5,15.0,21.4,2.6,2.8,5.3,0.4,0.7,1.0,1.4,0,0.139,14.5,3.97272727273,False,False,0,0
1998,11,Chris Anstey,C,23,DAL,41,8,16.6,2.2,5.6,0.398,0.1,0.4,0.188,2.2,5.2,0.414,0.405,1.3,1.8,0.716,1.3,2.5,3.8,0.9,0.8,0.7,1.0,2.3,5.9,680,13.2,0.455,0.069,0.32,8.5,17.4,12.8,8.7,2.4,2.8,13.5,20.5,-0.2,0.9,0.6,-3.6,0.5,-3.1,-0.2,0,0.044,12.5,0.933333333333,False,False,0,0
1998,23,Drew Barry,PG,24,ATL,27,0,9.5,0.7,1.4,0.474,0.3,0.8,0.429,0.3,0.6,0.529,0.592,0.4,0.5,0.846,0.2,1.1,1.3,1.8,0.4,0.0,1.1,1.0,2.1,256,10.7,0.64,0.553,0.342,2.4,13.3,8.0,29.2,2.1,0.3,40.7,13.3,0.0,0.3,0.3,-1.9,-1.1,-3.1,-0.1,0,0.058,9.73333333333,0.2,False,False,0,0
1998,25,Tony Battie,PF,21,DEN,65,49,23.2,3.6,8.1,0.446,0.0,0.2,0.214,3.6,7.9,0.452,0.449,1.1,1.6,0.702,2.1,3.3,5.4,0.9,0.8,1.1,1.5,3.1,8.4,1506,13.3,0.477,0.027,0.198,10.5,17.2,13.7,7.6,1.9,3.4,14.7,20.2,-0.3,0.8,0.5,-3.0,-0.4,-3.3,-0.5,0,0.015,11.8642857143,2.61428571429,False,False,0,0
1998,31,Chauncey Billups,PG,21,TOT,80,70,27.7,3.5,9.4,0.374,1.3,4.1,0.329,2.2,5.3,0.408,0.445,2.8,3.3,0.85,0.8,1.6,2.4,3.9,1.3,0.1,2.2,2.2,11.2,2216,13.6,0.516,0.434,0.355,3.0,7.1,5.0,22.6,2.5,0.1,16.7,20.4,2.1,0.9,3.0,0.8,-2.6,-1.8,0.1,0,0.065,17.1352941176,7.1,False,True,0,1
1998,35,Etdrick Bohannon,PF,24,IND,5,0,2.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.2,0.2,0.0,0.4,0.6,0.6,0.0,11,-10.3,0.0,0.0,0.0,23.1,41.7,32.8,12.3,0.0,12.9,42.9,30.3,-0.2,0.0,-0.1,-23.7,7.8,-15.9,0.0,0,-0.52,5.65,0.025,False,False,0,0
1998,36,Keith Booth,SF,23,CHI,6,0,2.8,0.3,1.0,0.333,0.0,0.2,0.0,0.3,0.8,0.4,0.333,1.0,1.0,1.0,0.3,0.3,0.7,0.2,0.0,0.0,0.5,0.5,1.7,17,13.8,0.579,0.167,1.0,13.4,13.5,13.5,9.0,0.0,0.0,25.8,30.7,0.0,0.0,0.0,-2.8,-4.1,-6.9,0.0,0,0.107,10.4,-0.4,False,False,0,0
1998,47,Rick Brunson,PG,25,POR,38,10,16.4,1.3,3.7,0.348,0.6,1.6,0.361,0.7,2.1,0.338,0.426,1.1,1.6,0.677,0.4,1.1,1.5,2.6,0.7,0.1,1.4,1.4,4.3,622,9.6,0.481,0.433,0.44,2.7,7.6,5.2,24.8,2.1,0.4,23.6,16.0,-0.1,0.7,0.6,-2.3,-1.0,-3.3,-0.2,0,0.048,9.52222222222,0.388888888889,False,False,0,0
1998,63,Kelvin Cato,C,23,POR,74,8,13.6,1.3,3.1,0.428,0.0,0.0,0.0,1.3,3.1,0.434,0.428,1.2,1.7,0.688,1.2,2.2,3.4,0.3,0.4,1.3,0.6,2.2,3.8,1007,13.3,0.496,0.013,0.546,10.9,17.9,14.6,3.6,1.5,6.8,13.4,14.7,0.7,2.0,2.7,-3.5,3.2,-0.3,0.4,0,0.129,13.69,2.86,False,False,0,0
1998,72,Keith Closs,C,21,LAC,58,1,12.8,1.6,3.6,0.449,0.0,0.0,0.0,1.6,3.6,0.449,0.449,0.8,1.3,0.597,1.1,1.8,2.9,0.3,0.2,1.4,0.7,1.3,4.0,740,14.0,0.482,0.0,0.372,9.6,16.3,12.9,4.2,0.8,7.3,13.6,16.7,0.1,0.5,0.6,-4.2,1.0,-3.3,-0.2,0,0.041,15.2,0.633333333333,False,False,0,0
1998,75,James Collins,SG,24,LAC,23,0,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.343,0.464,0.3,0.6,0.571,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6,103,15.3,0.482,0.364,0.255,7.7,7.8,7.7,5.4,3.0,1.9,11.6,29.8,0.0,0.0,0.0,-1.1,-4.2,-5.2,-0.1,0,0.008,15.3,0.0,False,False,0,0
1998,78,James Cotton,SG,22,SEA,9,0,3.7,0.9,2.3,0.381,0.0,0.4,0.0,0.9,1.9,0.471,0.381,0.9,1.0,0.889,0.2,0.4,0.7,0.0,0.1,0.1,0.7,0.3,2.7,33,12.5,0.481,0.19,0.429,7.4,14.2,10.9,0.0,1.6,2.3,19.4,43.5,-0.1,0.0,-0.1,-11.2,-9.3,-20.5,-0.2,0,-0.104,12.35,0.0,False,False,0,0
1998,79,Chris Crawford,PF,22,ATL,40,0,6.4,1.2,2.8,0.418,0.0,0.1,0.333,1.1,2.7,0.421,0.423,1.4,1.7,0.838,0.5,0.5,1.0,0.2,0.3,0.2,0.5,0.7,3.8,256,20.4,0.536,0.027,0.618,9.5,9.3,9.4,6.4,2.6,1.9,11.4,28.6,0.6,0.3,0.9,-0.4,-2.5,-2.9,-0.1,0,0.17,15.4285714286,0.914285714286,False,False,0,0
1998,80,Austin Croshere,PF,22,IND,26,0,9.3,1.2,3.3,0.372,0.2,0.5,0.308,1.1,2.8,0.384,0.395,0.3,0.5,0.571,0.4,1.3,1.7,0.3,0.3,0.2,0.5,1.2,2.9,243,7.7,0.412,0.151,0.163,5.2,16.5,11.1,5.4,2.0,1.5,12.4,20.6,-0.4,0.4,0.0,-5.4,0.2,-5.2,-0.2,0,0.003,13.5666666667,2.3,False,False,0,0
1998,83,William Cunningham,C,23,TOT,7,2,5.6,0.6,1.3,0.444,0.0,0.0,0.0,0.6,1.3,0.444,0.444,0.0,0.0,0.0,0.6,0.9,1.4,0.1,0.3,0.0,0.0,1.4,1.1,39,9.3,0.444,0.0,0.0,13.6,14.5,15.3,3.9,2.8,0.0,0.0,10.7,0.1,0.1,0.1,-0.5,-0.5,-1.1,0.0,0,0.131,4.9,-0.05,False,False,0,0
